run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
mistral_7b_instruct_v0p3__math_test_00136_8e69a186__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00136_8e69a186,math,MATH 2,math,136,0.6,7,minimal_json,default,0,0,0,1,14,3,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00137_66c4d3d6__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00137_66c4d3d6,math,MATH 4,math,137,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00138_3cca3484__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00138_3cca3484,math,MATH 5,math,138,0.6,7,minimal_json,default,0,0,0,1,14,14,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00139_55101384__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00139_55101384,math,MATH 3,math,139,0.6,7,minimal_json,default,0,0,0,1,14,14,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00140_9c2a8a8c__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00140_9c2a8a8c,math,MATH 5,math,140,0.6,7,minimal_json,default,0,0,0,1,14,8,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00141_fa53302b__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00141_fa53302b,math,MATH 5,math,141,0.6,7,minimal_json,default,0,0,0,1,14,1,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00142_a535d7ed__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00142_a535d7ed,math,MATH 3,math,142,0.6,7,minimal_json,default,0,0,0,1,14,14,12,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00143_f0361309__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00143_f0361309,math,MATH 2,math,143,0.6,7,minimal_json,default,0,1,1,1,1,4,4,1.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00144_3287fa74__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00144_3287fa74,math,MATH 1,math,144,0.6,7,minimal_json,default,0,0,0,1,14,10,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00145_bb1c005f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00145_bb1c005f,math,MATH 3,math,145,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00146_faf5031d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00146_faf5031d,math,MATH 3,math,146,0.6,7,minimal_json,default,0,0,0,1,14,2,4,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00147_390c3a01__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00147_390c3a01,math,MATH 4,math,147,0.6,7,minimal_json,default,0,0,0,1,14,6,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00148_c9dddba4__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00148_c9dddba4,math,MATH 3,math,148,0.6,7,minimal_json,default,0,0,0,1,14,6,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00149_805d659b__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00149_805d659b,math,MATH 5,math,149,0.6,7,minimal_json,default,0,0,0,1,14,14,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00150_f0a2fdf6__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00150_f0a2fdf6,math,MATH 4,math,150,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00151_3228d9fb__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00151_3228d9fb,math,MATH 2,math,151,0.6,7,minimal_json,default,0,0,0,1,14,10,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00152_df146136__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00152_df146136,math,MATH 4,math,152,0.6,7,minimal_json,default,0,0,0,1,14,3,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00153_e0a74423__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00153_e0a74423,math,MATH 5,math,153,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00154_7dc5f86e__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00154_7dc5f86e,math,MATH 2,math,154,0.6,7,minimal_json,default,0,1,1,1,1,1,6,1.0,1,cuda
mistral_7b_instruct_v0p3__math_test_00155_ee27b543__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00155_ee27b543,math,MATH 4,math,155,0.6,7,minimal_json,default,0,0,0,1,14,7,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00156_95b47adc__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00156_95b47adc,math,MATH 3,math,156,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00157_37701db8__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00157_37701db8,math,MATH 3,math,157,0.6,7,minimal_json,default,0,0,0,1,14,5,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00158_15e70720__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00158_15e70720,math,MATH 1,math,158,0.6,7,minimal_json,default,0,1,0,3,3,3,3,0.9,0,cuda
mistral_7b_instruct_v0p3__math_test_00159_7acc030c__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00159_7acc030c,math,MATH 4,math,159,0.6,7,minimal_json,default,0,0,0,1,14,14,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00160_e84fb95f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00160_e84fb95f,math,MATH 5,math,160,0.6,7,minimal_json,default,0,0,0,1,14,5,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00161_643e7dc4__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00161_643e7dc4,math,MATH 1,math,161,0.6,7,minimal_json,default,0,0,0,1,14,3,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00162_45ed500c__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00162_45ed500c,math,MATH 3,math,162,0.6,7,minimal_json,default,0,0,0,1,14,3,11,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00163_6f88c8c4__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00163_6f88c8c4,math,MATH 2,math,163,0.6,7,minimal_json,default,0,0,0,1,14,1,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00164_a06c5428__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00164_a06c5428,math,MATH 3,math,164,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00165_2bb09b99__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00165_2bb09b99,math,MATH 5,math,165,0.6,7,minimal_json,default,0,0,0,1,14,14,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00166_e1652a94__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00166_e1652a94,math,MATH 2,math,166,0.6,7,minimal_json,default,0,0,0,1,14,14,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00167_87ffe725__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00167_87ffe725,math,MATH 2,math,167,0.6,7,minimal_json,default,0,1,0,3,3,1,9,0.9,1,cuda
mistral_7b_instruct_v0p3__math_test_00168_0f3086b8__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00168_0f3086b8,math,MATH 2,math,168,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00169_1a29884e__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00169_1a29884e,math,MATH 5,math,169,0.6,7,minimal_json,default,0,0,0,1,14,7,11,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00170_7682a602__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00170_7682a602,math,MATH 5,math,170,0.6,7,minimal_json,default,0,0,0,1,14,1,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00171_dae831e4__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00171_dae831e4,math,MATH 5,math,171,0.6,7,minimal_json,default,0,0,0,1,14,5,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00172_6af9182b__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00172_6af9182b,math,MATH 4,math,172,0.6,7,minimal_json,default,0,0,0,1,14,2,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00173_f7741471__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00173_f7741471,math,MATH 3,math,173,0.6,7,minimal_json,default,0,0,0,1,14,1,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00174_660b0932__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00174_660b0932,math,MATH 3,math,174,0.6,7,minimal_json,default,0,0,0,1,14,14,11,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00175_ad581760__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00175_ad581760,math,MATH 4,math,175,0.6,7,minimal_json,default,0,0,0,1,14,14,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00176_3ab8fbcf__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00176_3ab8fbcf,math,MATH 2,math,176,0.6,7,minimal_json,default,0,0,0,1,14,14,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00177_88f25299__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00177_88f25299,math,MATH 4,math,177,0.6,7,minimal_json,default,0,0,0,1,14,1,4,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00178_af59f7e2__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00178_af59f7e2,math,MATH 1,math,178,0.6,7,minimal_json,default,0,0,0,1,14,2,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00179_50c278d5__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00179_50c278d5,math,MATH 1,math,179,0.6,7,minimal_json,default,0,1,1,1,1,3,7,1.0,1,cuda
mistral_7b_instruct_v0p3__math_test_00180_409f8858__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00180_409f8858,math,MATH 4,math,180,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00181_40a8a07f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00181_40a8a07f,math,MATH 3,math,181,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00182_5eec73ff__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00182_5eec73ff,math,MATH 4,math,182,0.6,7,minimal_json,default,0,0,0,1,14,1,0,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00183_8feeefff__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00183_8feeefff,math,MATH 5,math,183,0.6,7,minimal_json,default,0,0,0,1,14,8,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00184_78e3c175__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00184_78e3c175,math,MATH 4,math,184,0.6,7,minimal_json,default,0,0,0,1,14,12,10,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00185_b9d67ef5__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00185_b9d67ef5,math,MATH 2,math,185,0.6,7,minimal_json,default,0,0,0,1,14,1,11,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00186_ac02199f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00186_ac02199f,math,MATH 5,math,186,0.6,7,minimal_json,default,0,0,0,1,14,4,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00187_b2db12b1__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00187_b2db12b1,math,MATH 5,math,187,0.6,7,minimal_json,default,0,0,0,1,14,4,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00188_c57b9f68__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00188_c57b9f68,math,MATH 4,math,188,0.6,7,minimal_json,default,0,0,0,1,14,1,4,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00189_d2f49b7f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00189_d2f49b7f,math,MATH 5,math,189,0.6,7,minimal_json,default,0,0,0,1,14,1,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00190_ad0c55dc__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00190_ad0c55dc,math,MATH 2,math,190,0.6,7,minimal_json,default,0,0,0,1,14,14,10,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00191_b20822d9__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00191_b20822d9,math,MATH 3,math,191,0.6,7,minimal_json,default,0,0,0,1,14,10,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00192_a6795966__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00192_a6795966,math,MATH 1,math,192,0.6,7,minimal_json,default,0,0,0,1,14,2,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00193_027d8061__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00193_027d8061,math,MATH 3,math,193,0.6,7,minimal_json,default,0,0,0,1,14,10,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00194_f51f6dd0__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00194_f51f6dd0,math,MATH 5,math,194,0.6,7,minimal_json,default,0,0,0,1,14,14,4,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00195_7cc2d650__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00195_7cc2d650,math,MATH 2,math,195,0.6,7,minimal_json,default,0,1,0,6,6,14,10,0.75,0,cuda
mistral_7b_instruct_v0p3__math_test_00196_4e15c27d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00196_4e15c27d,math,MATH 3,math,196,0.6,7,minimal_json,default,0,1,1,1,1,1,4,1.0,1,cuda
mistral_7b_instruct_v0p3__math_test_00197_ed195676__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00197_ed195676,math,MATH 5,math,197,0.6,7,minimal_json,default,0,0,0,1,14,5,12,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00198_85b6e7ea__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00198_85b6e7ea,math,MATH 4,math,198,0.6,7,minimal_json,default,0,0,0,1,14,1,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00199_c19f27fd__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00199_c19f27fd,math,MATH 5,math,199,0.6,7,minimal_json,default,0,0,0,1,14,14,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00200_bd1fc1ea__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00200_bd1fc1ea,math,MATH 4,math,200,0.6,7,minimal_json,default,0,0,0,1,14,5,8,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00201_464f6898__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00201_464f6898,math,MATH 5,math,201,0.6,7,minimal_json,default,0,0,0,1,14,8,8,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00202_8904dc37__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00202_8904dc37,math,MATH 4,math,202,0.6,7,minimal_json,default,0,0,0,1,14,14,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00203_d026abb8__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00203_d026abb8,math,MATH 4,math,203,0.6,7,minimal_json,default,0,0,0,1,14,1,1,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00204_75f78286__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00204_75f78286,math,MATH 4,math,204,0.6,7,minimal_json,default,0,0,0,1,14,1,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00205_35364df7__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00205_35364df7,math,MATH 3,math,205,0.6,7,minimal_json,default,0,1,0,7,7,14,7,0.7,0,cuda
mistral_7b_instruct_v0p3__math_test_00206_a6788c30__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00206_a6788c30,math,MATH 5,math,206,0.6,7,minimal_json,default,0,0,0,1,14,14,11,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00207_627fc1ba__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00207_627fc1ba,math,MATH 5,math,207,0.6,7,minimal_json,default,0,0,0,1,14,14,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00208_43f47031__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00208_43f47031,math,MATH 2,math,208,0.6,7,minimal_json,default,0,1,1,1,1,1,3,1.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00209_877944fa__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00209_877944fa,math,MATH 4,math,209,0.6,7,minimal_json,default,0,0,0,1,14,10,8,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00210_51592ad6__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00210_51592ad6,math,MATH 1,math,210,0.6,7,minimal_json,default,0,0,0,1,14,1,5,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00211_4c873421__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00211_4c873421,math,MATH 2,math,211,0.6,7,minimal_json,default,0,1,1,1,1,4,2,1.0,1,cuda
mistral_7b_instruct_v0p3__math_test_00212_a1acafa6__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00212_a1acafa6,math,MATH 4,math,212,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00213_4bf84a38__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00213_4bf84a38,math,MATH 1,math,213,0.6,7,minimal_json,default,0,0,0,1,14,1,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00214_dd220dbb__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00214_dd220dbb,math,MATH 2,math,214,0.6,7,minimal_json,default,0,0,0,1,14,3,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00215_d650ba63__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00215_d650ba63,math,MATH 2,math,215,0.6,7,minimal_json,default,0,1,0,2,2,2,3,0.95,1,cuda
mistral_7b_instruct_v0p3__math_test_00216_bb0c5189__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00216_bb0c5189,math,MATH 3,math,216,0.6,7,minimal_json,default,0,0,0,1,14,4,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00217_f16ba217__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00217_f16ba217,math,MATH 5,math,217,0.6,7,minimal_json,default,0,0,0,1,14,14,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00218_9ebeec12__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00218_9ebeec12,math,MATH 1,math,218,0.6,7,minimal_json,default,0,1,1,1,1,3,2,1.0,1,cuda
mistral_7b_instruct_v0p3__math_test_00219_9ce0114c__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00219_9ce0114c,math,MATH 3,math,219,0.6,7,minimal_json,default,0,0,0,1,14,13,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00220_c9d4415d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00220_c9d4415d,math,MATH 2,math,220,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00221_6ddce785__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00221_6ddce785,math,MATH 4,math,221,0.6,7,minimal_json,default,0,0,0,1,14,10,13,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00222_67d6eb88__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00222_67d6eb88,math,MATH 5,math,222,0.6,7,minimal_json,default,0,0,0,1,14,5,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00223_e0d9f4b1__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00223_e0d9f4b1,math,MATH 4,math,223,0.6,7,minimal_json,default,0,0,0,1,14,8,7,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00224_a4838f9f__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00224_a4838f9f,math,MATH 3,math,224,0.6,7,minimal_json,default,0,0,0,1,14,2,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00225_aa62338d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00225_aa62338d,math,MATH 2,math,225,0.6,7,minimal_json,default,0,0,0,1,14,1,2,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00226_4db0af17__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00226_4db0af17,math,MATH 3,math,226,0.6,7,minimal_json,default,0,0,0,1,14,2,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00227_bd91686d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00227_bd91686d,math,MATH 3,math,227,0.6,7,minimal_json,default,0,0,0,1,14,2,4,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00228_f8913fbd__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00228_f8913fbd,math,MATH 4,math,228,0.6,7,minimal_json,default,0,0,0,1,14,4,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00229_3671f9fa__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00229_3671f9fa,math,MATH 5,math,229,0.6,7,minimal_json,default,0,0,0,1,14,5,6,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00230_5de9111d__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00230_5de9111d,math,MATH 1,math,230,0.6,7,minimal_json,default,0,0,0,1,14,4,9,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00231_f1b686d3__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00231_f1b686d3,math,MATH 5,math,231,0.6,7,minimal_json,default,0,0,0,1,14,1,3,0.0,0,cuda
mistral_7b_instruct_v0p3__math_test_00232_99f94cd0__temp0.60__seed7,mistral_7b_instruct_v0p3,mistralai/Mistral-7B-Instruct-v0.3,math_test_00232_99f94cd0,math,MATH 3,math,232,0.6,7,minimal_json,default,0,0,0,1,14,2,7,0.0,0,cuda
