run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
qwen2p5_7b__gsm8k_train_00133_8d0b2ca9__temp1.00__seed7,gsm8k_train_00133_8d0b2ca9,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00133_8d0b2ca9__temp1.00__seed7,gsm8k_train_00133_8d0b2ca9,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,entropy_plateau,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.10__seed7,gsm8k_train_00134_0775ef2d,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,entropy_plateau,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp0.60__seed7,gsm8k_train_00134_0775ef2d,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,oracle,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,first_answer,1,0.0,3,0.9,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,entropy_plateau,6,0.75,3,0.9,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,hazard_drift,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,e_process,7,0.7,3,0.9,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00134_0775ef2d__temp1.00__seed7,gsm8k_train_00134_0775ef2d,never_stop,10,0.55,3,0.9,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,entropy_plateau,8,0.6499999999999999,5,0.8,0.15000000000000013,0,1,3
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.10__seed7,gsm8k_train_00135_f0b99c1b,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,answer_stability,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,entropy_plateau,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp0.60__seed7,gsm8k_train_00135_f0b99c1b,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,answer_stability,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,entropy_plateau,8,-0.35,1,0.0,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,hazard_drift,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00135_f0b99c1b__temp1.00__seed7,gsm8k_train_00135_f0b99c1b,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,entropy_plateau,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.10__seed7,gsm8k_train_00136_5922bf98,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,answer_stability,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,entropy_plateau,8,0.6499999999999999,1,1.0,0.3500000000000001,0,1,7
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp0.60__seed7,gsm8k_train_00136_5922bf98,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,answer_stability,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,entropy_plateau,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00136_5922bf98__temp1.00__seed7,gsm8k_train_00136_5922bf98,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,entropy_plateau,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,hazard_drift,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.10__seed7,gsm8k_train_00137_5ab5639d,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,entropy_plateau,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,e_process,7,-0.3,5,0.8,1.1,0,1,2
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp0.60__seed7,gsm8k_train_00137_5ab5639d,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,entropy_plateau,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00137_5ab5639d__temp1.00__seed7,gsm8k_train_00137_5ab5639d,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,answer_stability,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,entropy_plateau,8,-0.35,1,0.0,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,hazard_drift,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.10__seed7,gsm8k_train_00138_96a94a19,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,answer_stability,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,entropy_plateau,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,hazard_drift,8,-0.35,1,0.0,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp0.60__seed7,gsm8k_train_00138_96a94a19,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,entropy_plateau,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00138_96a94a19__temp1.00__seed7,gsm8k_train_00138_96a94a19,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,answer_stability,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,entropy_plateau,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.10__seed7,gsm8k_train_00139_8d762338,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,oracle,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,first_answer,1,0.0,3,0.9,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,entropy_plateau,10,0.55,3,0.9,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,hazard_drift,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,e_process,7,0.7,3,0.9,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00139_8d762338__temp0.60__seed7,gsm8k_train_00139_8d762338,never_stop,10,0.55,3,0.9,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,oracle,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,first_answer,1,0.0,3,0.9,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,entropy_plateau,6,0.75,3,0.9,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,hazard_drift,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00139_8d762338__temp1.00__seed7,gsm8k_train_00139_8d762338,e_process,7,0.7,3,0.9,0.20000000000000007,0,1,4
