run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
deepseek_r1_distill_1p5b__gsm8k_train_00037_59a9e4e3__temp0.10__seed7,gsm8k_train_00037_59a9e4e3,never_stop,10,-0.45,1,1.0,1.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,oracle,4,0.85,4,0.85,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,first_answer,1,0.0,4,0.85,0.85,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,answer_stability,10,-0.45,4,0.85,1.3,0,1,6
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,entropy_plateau,3,-0.1,4,0.85,0.95,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,hazard_drift,3,-0.1,4,0.85,0.95,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,empirical_bernstein,9,-0.4,4,0.85,1.25,0,1,5
deepseek_r1_distill_1p5b__gsm8k_train_00038_40afacc8__temp0.10__seed7,gsm8k_train_00038_40afacc8,never_stop,10,-0.45,4,0.85,1.3,0,1,6
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,oracle,3,0.9,3,0.9,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,first_answer,1,0.0,3,0.9,0.9,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,answer_stability,10,-0.45,3,0.9,1.35,0,1,7
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,entropy_plateau,8,-0.35,3,0.9,1.25,0,1,5
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,hazard_drift,3,0.9,3,0.9,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,empirical_bernstein,9,-0.4,3,0.9,1.3,0,1,6
deepseek_r1_distill_1p5b__gsm8k_train_00039_3f079edf__temp0.10__seed7,gsm8k_train_00039_3f079edf,never_stop,10,-0.45,3,0.9,1.35,0,1,7
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,oracle,1,0.0,1,0.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,first_answer,1,0.0,1,0.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,answer_stability,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,entropy_plateau,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,hazard_drift,5,-0.2,1,0.0,0.2,0,1,4
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00040_26fced6d__temp0.10__seed7,gsm8k_train_00040_26fced6d,never_stop,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,oracle,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,first_answer,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,answer_stability,10,-0.45,1,1.0,1.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,entropy_plateau,2,0.95,1,1.0,0.050000000000000044,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,hazard_drift,2,0.95,1,1.0,0.050000000000000044,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,empirical_bernstein,9,-0.4,1,1.0,1.4,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,gsm8k_train_00041_a5b39aca,never_stop,10,-0.45,1,1.0,1.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,oracle,1,0.0,1,0.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,first_answer,1,0.0,1,0.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,answer_stability,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,entropy_plateau,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00042_90e751d7__temp0.10__seed7,gsm8k_train_00042_90e751d7,never_stop,10,-0.45,1,0.0,0.45,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,oracle,2,0.95,2,0.95,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,first_answer,1,0.0,2,0.95,0.95,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,verifier_first_correct,2,0.95,2,0.95,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,answer_stability,10,0.55,2,0.95,0.3999999999999999,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,entropy_plateau,3,0.9,2,0.95,0.04999999999999993,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,hazard_drift,2,0.95,2,0.95,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,empirical_bernstein,9,-0.4,2,0.95,1.35,0,1,7
deepseek_r1_distill_1p5b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,gsm8k_train_00043_94f5ad37,never_stop,10,0.55,2,0.95,0.3999999999999999,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,oracle,3,0.9,3,0.9,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,first_answer,1,0.0,3,0.9,0.9,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,answer_stability,10,0.55,3,0.9,0.35,0,1,7
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,entropy_plateau,4,0.85,3,0.9,0.050000000000000044,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,hazard_drift,2,-0.05,3,0.9,0.9500000000000001,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
deepseek_r1_distill_1p5b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,gsm8k_train_00044_9c745cd7,never_stop,10,0.55,3,0.9,0.35,0,1,7
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,oracle,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,first_answer,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,answer_stability,10,0.55,1,1.0,0.44999999999999996,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,entropy_plateau,2,0.95,1,1.0,0.050000000000000044,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,hazard_drift,2,0.95,1,1.0,0.050000000000000044,0,1,1
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00045_6652e47d__temp0.10__seed7,gsm8k_train_00045_6652e47d,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,oracle,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,first_answer,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,answer_stability,10,0.55,1,1.0,0.44999999999999996,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,entropy_plateau,4,0.85,1,1.0,0.15000000000000002,0,1,3
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
deepseek_r1_distill_1p5b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,gsm8k_train_00046_9575ad8f,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,oracle,4,0.85,4,0.85,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,first_answer,1,0.0,4,0.85,0.85,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,answer_stability,10,0.55,4,0.85,0.29999999999999993,0,1,6
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,entropy_plateau,8,0.6499999999999999,4,0.85,0.20000000000000007,0,1,4
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,hazard_drift,2,-0.05,4,0.85,0.9,1,0,0
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
deepseek_r1_distill_1p5b__gsm8k_train_00047_f2440a00__temp0.10__seed7,gsm8k_train_00047_f2440a00,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
